price,amount
0.00000009,10000.0
0.00000008,32222.0
0.00000007,112457.0
0.00000006,63769.0
0.00000005,93628.0
0.00000004,102650.0
0.00000003,800.0
0.00000002,68728.0
0.00000001,100000.0
