price,amount
0.00114831,106.11
0.00114829,20.87
0.00114828,2.06
0.00114503,9.51
0.00112774,66.99
0.00109670,3.37
0.00106733,94.62
0.00103948,2.92
0.00101306,19.74
0.00098794,50.07
0.00096404,57.03
0.00094126,19.88
0.00091954,33.17
0.00089880,8.07
0.00070966,13.89
0.00007096,217.94
0.00000164,3188.23
0.00000162,7338.69
