price,amount
0.00000225,117.0
0.00000215,6.64
0.00000200,6990.91
0.00000140,3596.0
0.00000130,6182.66
0.00000125,11242.97
0.00000123,3467.0
0.00000120,3576.0
0.00000114,3669.0
0.00000110,3376.0
0.00000108,3982.0
0.00000100,67.93
0.00000090,3527.0
0.00000085,3761.0
0.00000056,1000.0
0.00000001,32773.0
