price,amount
0.00005506,814.0
0.00005504,6551.0
0.00005503,3257.0
0.00005501,2960.0
0.00004701,114.0
0.00004585,245.0
0.00004050,37.0
0.00003477,30.0
0.00003457,469.0
0.00000042,100.0
0.00000002,289987.0
0.00000001,3392353.0
